node_id,node_name,features
936,Node_936,"[0.7777915804196904, 0.2959369676715412, 0.24480896141213337, 0.21766587606593824, 0.13669507448903628, 0.5513305496923012, 0.6054003719533442, 0.7055026606631373]"
937,Node_937,"[0.680213370933668, 0.29233331128338247, 0.33031100539684655, 0.6815145354423379, 0.34944764078362833, 0.21262318961931304, 0.37433615369673956, 0.27208415757797766]"
938,Node_938,"[0.0883127212185778, 0.8301389022766535, 0.8531113891570363, 0.21975030016687946, 0.06477219952520175, 0.7388274373511795, 0.2115286258634137, 0.39343548943686024]"
939,Node_939,"[0.06413525223738326, 0.22626958475843517, 0.7929022783296358, 0.8043964469152018, 0.2070848248877104, 0.33591384510668953, 0.13423841909374357, 0.07417263028492238]"
940,Node_940,"[0.9921717144484095, 0.6555939512448392, 0.5420965091983188, 0.7654985004052995, 0.8400771596877241, 0.8067147680447275, 0.016539449289876607, 0.18680789819049848]"
941,Node_941,"[0.654905302117831, 0.3757593478039629, 0.982482651061107, 0.665404792638254, 0.9565489087292065, 0.20144648164579382, 0.8639570281150231, 0.32135230581522534]"
942,Node_942,"[0.9895648082378068, 0.1576886720731473, 0.5163398188383266, 0.792844533837122, 0.4326424806040359, 0.4680840601876467, 0.986355795505741, 0.4253081503011533]"
943,Node_943,"[0.6040721005990636, 0.0545396606751507, 0.84221008021026, 0.6481680489795435, 0.40402010286281353, 0.01616953995451975, 0.5916688205935039, 0.012657828484162192]"
944,Node_944,"[0.0012036139090179088, 0.6160985621493547, 0.18901706733455426, 0.1918875497180953, 0.6532715658327437, 0.05369718793937428, 0.31340556147455634, 0.14943190214201907]"
945,Node_945,"[0.5801763697965339, 0.6617651547273958, 0.7211358535990435, 0.25523121691856543, 0.089249751636584, 0.07868365694189783, 0.4261515484507238, 0.945844409062715]"
946,Node_946,"[0.2177290342470246, 0.25674160134154933, 0.10088880210585893, 0.6055702738939303, 0.6798728739471749, 0.64293120816076, 0.8611302430447813, 0.48642583502607173]"
947,Node_947,"[0.13445704076706444, 0.28940513070441265, 0.6624299734213518, 0.6131219737415599, 0.5310031297429625, 0.6829644186886872, 0.6373908503732993, 0.8813248894649517]"
948,Node_948,"[0.5860163774782966, 0.7786013587005565, 0.24870715596646786, 0.678182584589068, 0.9021941183826757, 0.38573232789983325, 0.7791041873386466, 0.7247893011954354]"
949,Node_949,"[0.05952619687182248, 0.5815083096240723, 0.13018934920080238, 0.9673191722305912, 0.8114075027006562, 0.10972380124712011, 0.12175199764767841, 0.594473854912619]"
950,Node_950,"[0.3448891741731833, 0.03490585907310928, 0.5416415078330531, 0.3878450996858469, 0.10107649237174265, 0.8019203922559827, 0.915076765278806, 0.75659393401413]"
951,Node_951,"[0.8224223100162773, 0.21649056726611737, 0.263572950918601, 0.20852754029918774, 0.765063431365564, 0.9479170789344971, 0.7168372067339026, 0.881466764879556]"
952,Node_952,"[0.6386990948831726, 0.38765990055879906, 0.4257616149303052, 0.07532143216740483, 0.03145719524602608, 0.6954756041890774, 0.4384288920111806, 0.5522150680546295]"
953,Node_953,"[0.5576612476224163, 0.2773758133333014, 0.4758925108294907, 0.47076022166770226, 0.388427221227857, 0.8206753834010705, 0.4511640036875959, 0.6036445245059878]"
954,Node_954,"[0.8955201203808261, 0.8662336228589225, 0.8904222037791651, 0.27000499646501397, 0.03498248830806283, 0.2610667998953292, 0.27870734562070865, 0.909360326724968]"
955,Node_955,"[0.6492427328379706, 0.08170395960222876, 0.13537859601110114, 0.1556761255419754, 0.6304217481689232, 0.7354140255070031, 0.8596439105653961, 0.9406365508062431]"
956,Node_956,"[0.20170455738644177, 0.30977248472404906, 0.24032288074483066, 0.35876156746613774, 0.9146651074237494, 0.5751125669393615, 0.7381918973244991, 0.490119236126782]"
957,Node_957,"[0.02885791333612453, 0.06419548599781433, 0.5379230312678858, 0.7187890348200257, 0.2153305275287315, 0.721909573992304, 0.8106657734835124, 0.4118974783621112]"
958,Node_958,"[0.7464192328441049, 0.4040299503284599, 0.67835062945502, 0.763997049319543, 0.9919266183081108, 0.3453966620635961, 0.41104078057461146, 0.16562005941017133]"
959,Node_959,"[0.2040730584018069, 0.6933950025983777, 0.9170455901544761, 0.39460495166124054, 0.17984444683554124, 0.28509949938299406, 0.4550517048081386, 0.2906503293653684]"
960,Node_960,"[0.23357908312186626, 0.7359844887570796, 0.007844921240623193, 0.5392305273364831, 0.7937668070297539, 0.2662282863174682, 0.6032915106120174, 0.6689001056186178]"
961,Node_961,"[0.65502469640509, 0.4458496341987177, 0.3465779878757792, 0.8359240730278135, 0.7584459569998643, 0.3212551734139125, 0.10301919444220609, 0.07180754544546919]"
962,Node_962,"[0.09427597789893605, 0.5828693611920428, 0.05166217582898969, 0.3369268749640384, 0.7531997019142294, 0.2943481665153781, 0.7633080771801298, 0.7454670382070553]"
963,Node_963,"[0.24582713263321632, 0.7288221800927455, 0.7477766382721007, 0.39745392566702686, 0.21042048374151823, 0.5212708068918691, 0.9213975880001963, 0.639616732432062]"
964,Node_964,"[0.1729224976272612, 0.6827569247335199, 0.42720302728183457, 0.591528797355373, 0.7340640350231079, 0.5149473515144448, 0.8139839745733086, 0.7221555793166278]"
965,Node_965,"[0.6150733400185107, 0.1507928158323515, 0.8359491109115683, 0.935905585319816, 0.13696512380929482, 0.48824112943343057, 0.2588887419705045, 0.7545233074255646]"
966,Node_966,"[0.7216296360047, 0.1408851205703987, 0.8770272712616372, 0.18097306397800228, 0.7972590256481075, 0.4569803596280049, 0.32827229355815124, 0.1582392626742135]"
967,Node_967,"[0.1676142561466294, 0.6618905547009003, 0.5504303879471205, 0.1220854216512327, 0.11269786043832519, 0.07231057477279146, 0.7437673473735441, 0.7118820852292892]"
968,Node_968,"[0.05843099085457515, 0.560270075596973, 0.0846761552426899, 0.9037457706089417, 0.9071174191801324, 0.6982329898131301, 0.92618892143945, 0.8114530304136905]"
969,Node_969,"[0.8285385759270494, 0.5697078505699332, 0.3060591982161759, 0.21779911511642158, 0.3272000220389292, 0.6284954300890621, 0.17265653583239893, 0.2586402366373216]"
970,Node_970,"[0.46806086279546444, 0.23305009852461556, 0.5886436697160616, 0.9231760284563298, 0.7480893657031265, 0.666426614148913, 0.5827214759837788, 0.4879479092570649]"
971,Node_971,"[0.1865638596346597, 0.8947104554268656, 0.24853600201283632, 0.09130887757816075, 0.7500151792286952, 0.1756155343311664, 0.371895999541176, 0.028284928290979727]"
972,Node_972,"[0.13706794254044807, 0.17320363075991208, 0.05441012775017795, 0.6566569566228452, 0.8370077958031172, 0.37331540636594096, 0.8745764767182007, 0.2133465745601265]"
973,Node_973,"[0.3253904235612395, 0.1507369930311684, 0.6205591954189986, 0.41986959087030684, 0.6132833468418987, 0.7616749053941836, 0.5457030160329485, 0.6276303549017879]"
974,Node_974,"[0.9352503143943329, 0.2990643096088431, 0.35916393863395313, 0.7177033617093369, 0.6113055170553867, 0.17853290453971482, 0.3761473100104902, 0.46783801312471496]"
975,Node_975,"[0.41938983796838936, 0.1782748083220408, 0.9244300917842623, 0.7623187616939758, 0.48135583210785227, 0.6800610283068366, 0.8972826721355218, 0.13617414236157122]"
976,Node_976,"[0.2503730507069777, 0.542701247256645, 0.7990103713523586, 0.03625489544152738, 0.9840181501963605, 0.45490660288239715, 0.359231140621723, 0.29272443783977187]"
977,Node_977,"[0.17435670765087163, 0.7915739089300279, 0.9554141647460965, 0.4136447548453982, 0.9524206947534563, 0.8237976154350342, 0.4810511274763183, 0.6740261791261327]"
978,Node_978,"[0.43498417917046295, 0.5587234082125524, 0.05804633701850381, 0.6962634753005331, 0.05282464448413671, 0.8170849469196495, 0.8249469294605575, 0.2370772875562146]"
979,Node_979,"[0.32366278103580026, 0.4813103785582933, 0.5966629069324815, 0.2873536617419967, 0.592486404631925, 0.29778707322929887, 0.05549072107106068, 0.0025275498319089484]"
980,Node_980,"[0.1011510579184286, 0.7922507001640182, 0.9614313123833371, 0.42696619928121926, 0.5126839534499428, 0.14684816907342613, 0.551031352680157, 0.14465490200697684]"
981,Node_981,"[0.6112143311988301, 0.9332586675808539, 0.1956985393030396, 0.764563718057102, 0.023502422818324042, 0.375497241321621, 0.11074850783050905, 0.35247544159569943]"
982,Node_982,"[0.1735369196388835, 0.3733049901228874, 0.41752280610753034, 0.3005911227809184, 0.6566219494731291, 0.9188520512589097, 0.40059537410527235, 0.19234315647502143]"
983,Node_983,"[0.27072275819598335, 0.854000823496369, 0.5716397232701479, 0.4550110323069573, 0.1496367215089267, 0.44972730832378194, 0.27849200335738666, 0.9431631278533492]"
984,Node_984,"[0.8840701094157313, 0.08390254182819801, 0.5166534892612429, 0.22505834551467208, 0.4107770895242906, 0.8768479982514564, 0.5275145198885448, 0.33421529337075984]"
985,Node_985,"[0.20788835410499706, 0.8003248594064892, 0.6245180153643471, 0.4680654604262312, 0.21748435386297804, 0.3342463741571313, 0.9598434267385185, 0.5200899376058343]"
986,Node_986,"[0.40069928124325294, 0.5214220423483239, 0.7789885058996087, 0.3401089365028688, 0.17870612093260885, 0.5849361183390478, 0.6652041034810672, 0.7127180029585496]"
987,Node_987,"[0.8819875907661296, 0.37117412068911304, 0.0753548962288918, 0.9583485836309422, 0.4350119274374752, 0.6232575096731313, 0.6663053231282923, 0.5465137087012035]"
988,Node_988,"[0.2052575297362701, 0.7551430501161415, 0.8037519743040816, 0.5529755860174398, 0.48856116058484156, 0.11393818312798532, 0.08395166149978384, 0.3395648455635287]"
989,Node_989,"[0.31084615551739325, 0.9536564509632712, 0.7836227424434298, 0.6599242952590599, 0.5176480890176051, 0.16736753072665134, 0.9784566721842839, 0.37504069824021]"
990,Node_990,"[0.1069256024472448, 0.4937988957157461, 0.8739980116130832, 0.8872910017773294, 0.010965916056447256, 0.8862957447513997, 0.2714842174998585, 0.038972363968423074]"
991,Node_991,"[0.8477902703628744, 0.8638667559882083, 0.59623107984235, 0.5744337572963584, 0.8131202726214194, 0.7863095527102798, 0.8901054734427041, 0.5527474475967035]"
992,Node_992,"[0.9676470927328087, 0.9961468309333384, 0.11654460999863259, 0.8495437595541221, 0.499822257748589, 0.3875663382998321, 0.613072309882715, 0.055965557262007026]"
993,Node_993,"[0.5064611187670799, 0.8708905700266667, 0.2134615161389688, 0.4263898947694251, 0.9394808877148755, 0.4285638378056973, 0.3583676323323983, 0.4405366481233782]"
994,Node_994,"[0.5194527665175563, 0.6319913441314688, 0.8006928009167311, 0.45210220576431426, 0.8174809350901403, 0.5337206613520806, 0.33848051036797766, 0.6579508281194142]"
995,Node_995,"[0.7177222547434914, 0.5580489756294875, 0.05661497313472341, 0.1698828751608249, 0.2852977208902282, 0.2826256059514931, 0.6734208002468706, 0.018348661673632582]"
996,Node_996,"[0.7556817770495199, 0.2653424748069332, 0.3100218462161024, 0.5279098279439243, 0.21592560093895752, 0.8844713135755276, 0.08536877932656528, 0.44438236230106487]"
997,Node_997,"[0.84942226945489, 0.6158438944212358, 0.29232951584263345, 0.4207602077764607, 0.7066943803425146, 0.9732607433638993, 0.8931387183794335, 0.3424328083823768]"
998,Node_998,"[0.9981978792878575, 0.003504663531058272, 0.02762975580841509, 0.8238405151711938, 0.19946268683305202, 0.06076926839624086, 0.23714807323650222, 0.4261001539808602]"
999,Node_999,"[0.7305662704334048, 0.6243355265512055, 0.23762121756042043, 0.5032704481005844, 0.9262141053985687, 0.8150077769837577, 0.3231897848317934, 0.9822645613556963]"
